Account,Number_of_accessories
56d4b8a6331555e268019b3d2ececbe1b7c7e9bf59fc4a90e2d9dd765a04dcd9,0 
70932363659b0fe21dbf396b6cc7f08df17bec36633006ef3f2063e878276a9f,0 
91a3249e1ca1493059027b66650c75ac716a2f4a67ca412aba174841565f1d30,0 
055bbb3ed59acf88e12c41da9726ce95c3373057ed2d83875cabb700616d4ae4,0 
ae561463c9b32a15c1ad6206abee7fed6c5f5338477c30387a742fb4abf85edc,0 
3e9cbc7ed6dcd062a4758c9e27c9708c46d5c5b958cc1f0ed3fd9267a1bf4048,0 
9f135e96b675a7f09c531fdb923aa03ff7b96c197856a9f4b8bd6f5f6a98cc57,2 
56b5e9c6f5933dd6680534a36fcf8e13514ae76db1824d2bf1723f05db3c0021,1 
89ba673a07ab93a1e413cef28bf5bfef49e7e52e212173f6327b6665d1aee465,1 
b64b1a5cba1ab89058da54ab153b4df6ed2fa2fce67b65bac669eb1e1d5b5456,2 
9e6edf83306f075298e0a361f36e114f89f8763f694a980b3d2b0425ad7a2041,1 
93a72b1cef132a2d4eb8f04fd797b73f439c3bb39015d26a099e567711fa05d9,0 
4f973e65cfb754e3e8ea937c33f5b053b691b49c79e705b8ab4b791a5f624f50,0 
65f99fb5b1cae9258227824b86c1633679df2a2f6f9f34f071f49460a8ca305b,0 
fcf7fa2dc5896128ce0c15ccdaf3ee48a60e408519d5c9899415a198a8ae5cac,0 
981ba9a26af45bc4dcb1473c2c1c77d008a7ee8093455f72a533ba114ed21008,0 
6dbc5e1ae2c4a8e6c55c0c247ef137a99f408e16e81c14a5111e4a3028f56417,0 
64184103f3d28e3947f0a054f38a247eeb0c247953ce6e854d0ee57ccfcb1e29,0 
471efeb26b914b2687d25348081a033137f8fdc3f41ae20e381ec69cc75c3ea3,0 
76f1caa48c7620d868d93b0a5a2fb11b511e4cb4660ab2d83d89a4c7eb6a33df,1 
01798158b5e1db8b2f5c9b41654e8954ac4deba22c1d3e3dc0cb631b6dbf6f4f,0 
af988496ff18ff7b0d6ea5105291cb25de090c19bc76814ca6c82d358e9b707d,2 
9c57db82f206f6759c9449522f2296e570e2ec1e2a1539ef39387b6ff52f76a3,2 
e4b0c7a779f5e5a8149fb3c83cd34dd56fc59fb7e84f942b3db889bc36f12c26,1 
43177eadc1985a577ae5fd7a93cee273364a83194df18a51961dbe262c1e159e,2 
4aa7e99174f288fb865be40ede752368e0fafe2ac1e4031791e40b554098bef7,1 
95d5085f7c1a2dd00649e57b16f0c0f8acca57ed2c294fc001fe961ebdea1fcf,0 
21bf8fa4b6dfe700dbdcc1260c54477aa4d8661a98e1733b9ed58812b5b5b117,0 
682cffea9df6e16ba3e5aae8c485df8977e56b000ece548bc2433fae39ba9052,0 
8fbb6a97fa1ce752de9bacfcd4f0a821f2aa89859660844f2a2b8faf135a34a5,0 
60f9b7a58d503f0bbe34cea1dbcdb4fc923e90730bd7c5547ef5ed9f65292ad6,2 
c77abda4006a1a3bcee49df20b27481b23ed25609135cd768c8fb0b492d5c6e2,2 
0f7ac3b8bcf395983ec492046ad2aed2b24849db5771299999858c397023dcb1,1 
827c68cca88000032a0d6541c31e91ccf4aaaed3670ddfbbf54b56b54d170134,1 
3b5faa36c521d823408b0a8f9855db9ba37f45af60c6a9906856e9bc45b7b171,0 
b3ba2955f76216393d117d1d252407847d75cb5e23ea9eff321b21874d6b4773,2 
a1b287487bf2809d6b6c27440386f07a797c1967880db803cf0547967958646c,0 
c81f09d45b810a10b9cc90e7f43ab47b5fede6c24b71afec51c2f5f7b454c0f4,1 
aacf4eea53379720273266f889e21f8067fe8df47943cd58ab2c3f95572c6f49,0 
a6caf0a0f87e95b3749de13c3f76314a795e71ecaa176f730e759908bb130fa8,1 
5a0421f3103e786579c13f4e79eead7cef7a1a3cf2df8ea1055c24814450248a,2 
ae085b437a43069c547bdeb19533e090f56f6fa4d8cf67e797a7b0c60e87b9de,0 
89d34f6d539d3388ca97de904642a732826f6147d6d58a2fd79e51f2789e8da6,2 
e615d0f5d61db3031ca27242f79c91f8cf386385baa6640968889ee0cea03110,0 
c022830330f2506b4099577814f58014f32ff32d053fb3094fe62f0d942e9e14,2 
b1152384ef207712896ecdff4ce29479015999c7cfb6cc38614fc21def13230b,1 
b62a78dbfce6c435afce0f74642dd5cd676e67c601cb476f2d2fe22412d81eac,2 
dbb445f5b04d8b17bd19b68e36a4def69152afdd2cbed72bb49fa55aa892166d,0 
d622e14a782b7471d239a36b3837e811ad4bcde4cfa6d71a8f04bb1555e95ed4,2 
1f9fe5d1e95e27d5db144f42b0b900a34822bfc75ba11ca86d06446e8357303a,2 
fdad69ae8c1462af9fe3960abd0921c9dc67faa8286a4a79fe557286166ff893,0 
e9731472e274986945213e76c69f571307cf31883513da955c558ae53303c619,0 
ad42dc51c77a1b1a8e2ae4b4230ff90d193c9c371b12dd2a5430a3a6b6896d9a,0 
4ad7559455a37c56f20f6e10fcda63f2a47523a97e966fffdc0114004300565c,2 
23c2954703a2e6843ef085f8d529db94e0c9d6ed0361e01308b83e9828346baa,0 
de3646106b8edb40cd2b666fea8cc9790980555b0f4432d922e4d09d470f4928,11 
f82ee73d68efe9e88b151e55741fffaf90af518a2fa1acde9728152fcb68b58e,0 
e4324b27e094abe420dc671704d0f43840173b51c54baf4e3e6d118f88617e60,0 
9d2bb855c6a71655abca2b8bda4b2779c91f0c202050f17c14a0823e4d0c19a8,0 
f1cc017bff4ed7acce680c9089a0ad39462d275bbd056968f630429392b03ddf,0 
3a5bb329e5bbb5560d8a6f0d1eebef6a65b44b36d25a9743deb0e84c289d3fb2,1 
f5d113b5fb159cc368d185fcfad6864933724dffd74c0690c8d236223682849d,0 
96984e45cad3d4bfa58af5477e001b8fb9f790e04230cd47610110cf7f52aec1,0 
1dd57fe8ce2a47e1d6337d80585233de7fd4005e1148f0caf03696118aea4ca8,1 
50108fa8ddee96c35777d500a9fcda75fdf0ffad62f6d6e80d262d77e314ff83,0 
922eb2ab0227b77db9bfd87c0fc0378b922b7630d2acee9da4dc8a9fca93fb69,1 
1da9a54c5658831015248fe44d855f1fad9b0b55f7ec2c2439b18041335c05e7,1 
d21f573d579a6354d032cfe3c362276557c73749fdf3e53e409f832278c02e45,0 
fcaba8dbdbc57c84734ab0120756d81932d972f21fc07825f204226c5fca2b02,0 
005f98feca5d7935e5f8a720441e519c44f70e09c02b57416afff1641c4bd11b,1 
b482b40949090d23cdd8526d27d26afa2e8a5a05b8dca683e018ab1cc9dfa310,0 
5def24cd5c6029d05a44ca66fe726c1377cb9aaf35aa579545e64d518a51828f,0 
e712cb91edd3846ca2aa8b0c6e07a91a5ef0f822bf11ea9df8ff636280dd8779,1 
64a077b6408c15ac1e0144962b559c147555b33e2bcd9f50609d15c22c776ace,1 
4cb772965700dc43d8455f0d4c509370df6b4601894eddbb733ba7098d779bbe,0 
d60e8eb8a77c28f0ce6507c1280f54516753c9bc233112a7193f594e38893b4c,2 
1266a9c94dd6febd36d959ce1f3f848c35d0c18bec3f8a6eacd2cb2615df98fc,0 
2ce8c47566c918d8c206514d3858a9a5d6a9c33b08c4cbd87fbff388f601f91c,0 
a11098069f7f9725697339cd06c6547869494eaa54161568460d3272711832c6,2 
6bb60b71370b2946ec7bb850b2e9c34b7d6ce3ee1f4075ec31aa966b01f6eeed,1 
1b8e3357892e2319d80fe57af063241b44be9a6df6172295443fabbb98792b14,0 
0318abf58c451dbed1ae7556133c286c2639cc73decbb5de31bae2b58befe0ca,0 
41412f8199156910220c50a3c63a1d31d86d99b26e191ec5874aeb5964691a7d,0 
8238310e788eacdb7e326ad994a69bedee7fc212d3541cc3d98178bff656ea68,0 
72425ac7cd52ab64cb835492b4c1cde340732941e0e478f70dcc5eec04fce207,1 
b62f96350ae0b0b2787be4c36b57de93de28ee2b91677d0b589d39a18755dbb7,1 
7b162daf4b17b3b8757e6e1a0c253d9066e3ed4a765b990f849e965edbf1584e,0 
d7a444ee669b71e95d08250767f8def0c290fd0bb3dbdc17a1da7c646a844908,1 
28d964405e910424bcc8a41ba477d95c23391547d945425aa916f570e6d9bd97,0 
dfe663462d424d98c49b5649c806c869d0f283190cb2de9d47da9e3305a2b067,1 
f3063b6d83480c9e21ed74925ab40c494e6788ed9484d25d44d96f3d6090fb2e,1 
7dc9f4842361b6148c29158da11366d30cd2641f371864e2e19695dfffe9f5e2,2 
7c7acb7ab0fa9371e61e50e3de3b978f859e5f0040b5d8f81f609b96e9b46074,0 
41753943cf2811f4abd6f4373426768b48f5ffcaef31d8dc003af1ae442eebf5,2 
4499d4d34577093716c891b6ef8eb285113d0419a300a656ea577f47ad7b4888,0 
f3f274542eb4ca14af8c52cdf83d9fe13d1915447028379f660cc8033d9d9ac0,1 
3e23a3055fc36278e024662d0103e5624e29c081b1059e03d5e3d711655f9890,1 
040a431e3d7386f8c9a5ec42e8628d73c06038891aac3742649e66a5e32e75e5,1 
b6096a6ef80de713a83ba6a3d554629b60fa3d3dae243753b29bf7d32fa5d309,1 
6ecdb5bd9ad50391682a2160774fb66fceeb10934f752e489bcacf6a053ac5d0,0 
9295880fbb9850a362e5244404b1f4e7f0124e916633162a5086a9b2b0428d63,2 
d98c4396a122979ab474ef8e0abcacc45caa909ff05eea0636e4b8491c9b6090,0 
b57bdb838339eab1230bbc3cc81537b1aac582d92fe9cf4d7af9f4ec987c46fb,0 
3fe4277afa58bf60ee9e03c9e9c2881e748ff046c8fed4f3f74ecf986d4bdb9b,2 
581beea131218b123cc67a03f72b95758e457d31b4cbb085f769b9a11f5e2f64,1 
c278e27cd6908a18084a6dc4b51d48875422857054af0da19aa674ecbe89011f,0 
e2ff6a7df40d98be4a0a200d15a2a59b0cf39784506ccb6c1ed3d1fd9e7c6cde,0 
37ae8f728b5f52670d5c4bda9a2329097a7a60f584450ec002557053256e269b,0 
adf37be915462b33c162466327fe1064e42c948a444fb98eae47ed677cc5f927,2 
eacc0163382f08988f9fd293b3aaf3c7e057be5f3aec8ed35810ad8dc2c0afac,0 
d5abad1fc51abf94cfbd26efadee1194e88eeef4e65b3fad92e2303df6cea4c4,2 
72bb2c138dce233fdf70da76fa31c7fb7efbbf426cbfb1e3397c34deaa6116fb,0 
cb2a983c6bd4d84a238d902ef6901fe3379b09ce5c2b3e742bf7668a6f77827f,0 
de34ef5eb6f1ccd1305af2879e5d12607be2867b7fa37a61cea8fc834ef2bab0,1 
4bc9af2eb986437159bf5c4e8add7e2af2a90f08ea5ecea2c5f2367acb784be5,2 
115a8a4c8ebcd5f30735f02e0a0ce60ff3ab33f9eb24aa427749fc5d0a4fbe2a,0 
27f9362701756b3777efa061613e8566078be52bbf051b558835ccb2c8c45c4f,2 
bcc1874af984d8e93264a2b8ed09dd93e7b66069e1da8747e7b42f65aedfeaf0,0 
553a45cc0acb5fc496905c653b5e2ebccac96b66df0d951b3dfd6908ecad92e1,0 
596286790015bc1a6324de1cd5dab4fbdcc6bea04ed2df09b426115c59d81c10,0 
fccd247f93eac2fee32f3d44d66d92760796761af7e238d19474eb0969c700a8,0 
0b2db1e1adc4908ee8beb5fa784846a43eb613ae778d5d3b3cb07f09666ab1df,1 
0f9b09909e429de3ab1a25ce1792fa5abce7ceda7ce6a005365515be81c68192,0 
94362d4d09d4a15c595cdeca64036b1c426dfeec220b801e44abab64faceafe9,0 
ce0e074f5e324e0cad9891b248c250d01053e9c8d540562fbde837a24ff9f3ff,2 
8bd3beb990ca2f3a81a183f22aa8dbb8af028b9276a455d0580684afa75134f8,1 
81963000166c5266679fe4124b63e0ae09335f0ef3e7baf005cc730b273a78c6,1 
25ddd8478243e13dd1833da798b118fe7ec952ff2ea213a64dfc526d0a1bb105,1 
171da0b6c71d0bae289e0e7856d743ae02e59b4682e562e38fabe1f41ad00114,1 
1bd152162a7f2da8b3ce7e5d9739b6e40a8d540f8d8666eff8dcd87d00f3200e,1 
d530b47fd1e597f81c09e0bbda1e2ac8d08e59e2be6aafeb2a132e87ca931ef1,0 
cc9ccccbd047f5ac71aa5d59da8182a204a6e95b36a92bee4f32bb960033b714,0 
7849fb80168089862f6419821660f8b57c5217ce8ca22f6fcb329f53e03e145a,2 
c409b37d8be4094739353ec1c8907019d58e56d12fe6be2b528a8ecbd8cd4c36,0 
34fb6a0742e6865b092c6a0dc08f1b99d49a91435c03ba807c03b2fc03e9454f,1 
5459c3ea95ad1012bd674d90512b2a6e30c277f7a6d10fdad043d8e63c32dd91,2 
9a2b84589b3192e450abc4229ee8a2edc4c7ac6009df92b005d718950fb34347,0 
264a2d3e820645a253a6aad04c75f79c63b362e7b8b203e96a5a0f93fc6d742c,0 
528537f2348f6eb8aec5e4572b1fc92fc0eb2b8ed27efab0833018bc71b9e657,2 
3d125a0f3506d9a98fe952606e449227d65ffbe752c09b9b4407fab5da33c418,14 
c8787187b0771cace160f23792d1f76eb468a524e1e752ab67d16a036db4ba46,0 
8154b696f61a1e697d2165db4b734b05ba927a69dc4b4680cc0fdca96ff8522b,0 
ad62a9bf1e04a8f6cf822e6ff773d91d71f796394a7776fca1399e9c9c2fb9e3,0 
e79fb6ef2dc6c627f9b872a1254f932ddecdb01e9683f962cdee7aa2541c62da,1 
c84336de126dcaec5da7d3eb77387ba77e7f4b47859cc41d1ff098b48fae5c44,0 
3159707f23cd2ceeaa6d071fb96ade2f62d0c6fd9fa260efa1207c666a051b28,0 
c9cadd10d8e8066cd2fe730532597e8bd46d26df695565a57a72da51afc56b7f,0 
4007ca977ac554295bd9b51eb4931082def5c4b152b280c6afe0af8c052de0e8,0 
bcec9567d0ecd6fa31b8b1508d24a4c446dadd884de04885d9249f65097c6598,2 
76edaadc2a472e2a53e8994f6e318c1e88065c043d4687a9c70942b281ae147b,2 
d9c4a6081d8433106c2413ef88b637660097a58d39e1a9ad047253b21524bd67,1 
a0fd962642180ffedfccc22037fee96b7e04c5f92d5764a37829ab3d4f3983b9,1 
0ce660f981aa081763e4cc3bdca7b0cfb31954dbd260de9f39c4a0f8432f800f,0 
b4513a7e68b33323e3e65a66b7c910c7562a2c4592ffb5180da02347cd12f122,2 
362ce575ac18a17e178b44e0176c5516ce273545c890c922de24544a6373c4e6,0 
9ac99fc144fb57941de1090a8dfc32cf17c6c675c189f63a915307383904cbf5,2 
ac28b590a351d40528d0800d8b7b43b707ca39f25a353f1cd7aea74203c25191,1 
c5f131c6cf1bcbb1c7a7893e592a2b5302d1da0b45b00af96d4491f92474cfc1,0 
2365f82ded2845748c2c2706cdb44963238ae33031dd326c89d5a334e91d35e6,1 
8ced17f9327b63b308c77707d77ef543de20ff02b6ef2db0cafbca6cb17c2bdd,3 
07e717dc398daf6f23034e0f166cddf4c1ed99ec6c840cafb10ac71ac0d990ac,0 
8fdb016d6e9a147d2533f558479185df00890211305fdabb6e64e788bdf0b142,2 
697b1db83fb1225df3123a23c6f372223c5ce7c9f12396061bbfc96af66b1ee2,1 
51eafa1306dac55be8fafcdcd4eea93bb9456cd5767683d04f2b38d1f3a061e6,1 
40cc21a14f6544e00fb296ec9fcfad49f0b36187969ae549da345d701274d439,2 
2d8d67805a9761c9dc9942b19d06163a83e7b3551d44fd717798e9ece81b4810,2 
2b76d2119426a786cf2693f58908378fa6566df20e155341784ad8c9a26d31a7,0 
2043bfb6f9dc1ecae072bad7839652c67170c03a1449c2e1b06d99396760a2bb,0 
8fa643199d0796ed20add387397f431084e67adc85747f6a193926f76e9f4d4e,1 
7db8a0fbb87746236e6f264f8ca1b7e4266cbad95b0bdcc143cff3adabdebaa1,1 
f3ce6941c6d3ed61928038cb3d9c7077abf20ca6fe401ccd113ec2e4f69c977a,0 
d8229cacc6f5b5ee5fdbdb24c5619dbf41d6187f2ed5c908561887f41c223047,0 
6448ac80b7ab1d6ef9d21a2f99598248656436730562e150274d9da64b3f59c3,1 
9b26ecbe30e5dd65baa86ef74519738333bbbab8ad5f7a5ce57d309fcedc7aa7,0 
fb9bc5e84c8fede1dc5a555131a632f05143f701d59e73e26a9ec4d32c365af2,0 
941da6fae559c18392da1450df04b676f3fb0951dbaabe205406fa4a182f7ddb,0 
f37cea6eeaa7685f91e083288bb7ee136e417847a3645e63a26e4d1bfe0564d2,1 
89a436522d2460500898c50ddbc9f503daf3b101006fc453d229ec3cdc3e86eb,1 
2a2f27451c8e41a7bf9cac41786780d7ff670cb6704819d0a5f538dd8e73548f,0 
05fcda3de0504e970252c3e762e42f9217e9c55b79e4f00513df65e20314fb9a,0 
98f6385c76151af8f6d2f68dbd6c3d6901b006e1696b2deaa2dc60de4ccb6d2b,0 
bca1d47441d25afa7eedf2dd95881a48660ffed1ca570f4b3b066743fa1d3094,0 
a2e1602365b451307ed9479ddf70c68a5a3d74a76c754506762e2767ca80beca,1 
27038b5273109f7ce02f057257ebaa83a56d591b525c80608601121b59c2f12d,1 
9117442d30d76a3e41786cab9ae3e217dd611174dde23866d65e972957dbc9c4,0 
e0f9a3d72ca309525eeb944355e7280a40c244d46cbb830cf1baccdcf6dd2ca3,1 
b747647816094d56156c26354495288b4cb53e677302ef3a52f24c2579099ff9,1 
ef349fecbd470abc34fd1ab7847b46b84d478ee9de406cae8fa18cb120f8c4e9,0 
0e633a1e7b8abc1b4a78fef7db0726c4bd5862e0cd56f0b75f3500441e16a289,0 
875968d5ed2fd419b3c1f18128886915d737ba2e5243fb2cb4fe9229772aa735,1 
dfa44d9f442bfe1971954d3576fc4743a7cf94496d1725ac96645e4d2f7a6163,2 
6930054cd7afa9c2c9813693f8f3c58ec023f09093fcc5665a79e9103b4efe89,1 
6b2d91c3c3739f21dda62cf62441cc2ee5a2845dd4ae3b5271a0c45c5cfb19e6,2 
f8df3c500c0b261296637dfde60e91709b2519e354cd715f3ab1cc6846306c59,1 
5de54a88c14c38642943cf13a4b537ea9b48c0a232bb617cc8d6e3fb8bc662f6,0 
42be0cf9034b660f4e77347548640e29ab0a1402d468e8cd851765bce1bb04f2,0 
3767405a8becf51728ecabfcb41974461339c164b3c7c247fb4ed3232e06a7de,1 
3cb5bc1459ed790686fcde028ba1c68813bbeb99542e923cd50b6040e523f524,0 
69ebe54231c95db34e9fd550f5a4576ba0a33f5a4084543f3ee0043321b62dec,0 
43ffcf40708daa8b23c63f6d0bd232a84b23969a45a00e84f39975d3b9040e73,2 
111fa569d83f3e2dba48d11500a62d41dd828fd40beaac20b71578d78913f21e,0 
8df7d1eda5aa040aa3a96d88dd0461482ca7319762c9dd7eaddaf69ec196c416,0 
dd69e17a6cec158a73aaee4c63127250063589fafa78b94f4ae241f12adbc41d,0 
f019008c5d2049bc30836731f03e49f73246032258b3538c5b852e1bf26adb03,0 
8849ecf0c821b3162162f7ef4a849ee42088f5b0623e96e8ce3a577f74423ae3,2 
8357c7ca16440b6e3adb285d6c6204f226ee69715f9bdf4f895fbc1c76788107,0 
0e74571a1bed03b762fa63a428f0ceaf0ae78f8ebdc54b4349332a0945c50707,0 
2fd14981dc20fd758974573692c7e13baf27555346972a8493d702888861c115,2 
f0c4c06decc4c259a9471a33a9b4cd8f64d4a81d8129f0b05d15062f0e07835b,1 
042d2beb5b5d53fd84497f69e21c2437924fa568567c4bb8df5181f0efe7eb15,2 
07393d0fe7547f9dfdda2c879c1490dd81675a3d160f9c4940efecbdcb6c11db,2 
bb42ef2424455a8d166457b8de5925efe60397de93aed6753e6c82207dce810c,2 
b97a3ffff2662f52aafff4908805941b265afd8b9cfb1fdecee8101483269e32,0 
7523749750599f435aba19a632d91afbf45452bbd49a21885e30dec7dfc378c5,2 
659c35684afd6993fe178eb6d5224d81861603aa291ce62f916490a38b87e355,0 
44ec099ceab16f8bbd9035a37bcc52877a3439576752b0b706770324d230f970,0 
e307fc99aa7c9d648ce8875db3f55aad39dd7b69ec3b09e724d9fadacac59f68,1 
1c83cfe0fe20d165347e7f704522b127aa18543c595d28288c76f59f80694e06,1 
b68488404c8bc1cdf6e9f75f6d40ac392783062f49a6e63bb8ae52bd6df576c2,0 
a15c832b5e7f2ba994f749c719fa8a04cbd1853d5dcd9de9a090aa57e6e22aff,0 
44f9ff399b8623f1b861182088495c47923ae348eeb9a26350147b9b0175a3f4,10 
74d0a8bc796647565c7114691272c2dea78de265aa34f6bca8de49058c4e8dfb,0 
e72dce7479f9e4ef7e8de5ca0ef1ffde78152a1b6b6903725eac49edb42141c4,0 
71f201ee4d7eecf28e11087e6ba263a71cb58bef043a70946cbaf852ad672f0d,0 
ee8f65e1b2ced6c8dcd3cf692db5b184ba2586dca3e058ebff87ec7ed8591cb0,1 
2a0b3c43fd3a3e4201e388025f6d93759d905496d04380a559377e5b715aefd3,1 
18eb6ded9ef2f4949c662714431da212bd8f8276906bab598e86d3f66b412afd,0 
852621fb4e7c05c3585cf3f2b1d8d6262d555d2fe81b59ebfe5e7b0e963ccd9a,0 
1e3952743172c3f5376dca215fe33348905e98ebccbb1a86233938c2ddbe3680,1 
de2f764d842d50dc07f8a0eaff5db03b7f5a78b2dd756a6626bed0e00b8bb802,0 
4428b1e833bdd7f8f6fbada7bbea7eacce28803322983e4eff0b5a97e34056f7,0 
73c055049052d8b898ef063a7bd1f9bd3be6e44277dd9421224e845d98688933,0 
1c1e2c0d73888eba9b73c660c552961a294534d43c84c763ccd65ee33d814185,0 
7805e98cdcb5d501a7672ba9945648d0519c5e542c57a40b844d41c1e80e118a,1 
228a04a17e031a26d0e6d3aebb37540a0dc0b26d2be8a5d33c445ec404cdbf79,0 
baf700184b5cfc61cce7a65b5a87f3350a59f33db81a6742896be29a7c1f59c2,0 
0b545017d0a1db76a14c946da07d9712a8343588ef4774bb10a2d8615e4cf09c,0 
7d47fb5ceddd7c03d4144d5b855490255d3eeb135909e224ff21d3c428510f6a,0 
d1cebf39778325d14e7067a0e789a92227cb5a6f1c46331776c49e9a82ed32fc,1 
acd53e43ceae59e03db04be8766fc0db2e37b0028f553786a61dd0d86e585019,0 
c8fde7bd9497b639bd5cf9bdb4e982148fc27a0cd3e39110328cb4b0c4a6c14e,1 
472c8b5f03da316a2bdf34d8d06f024757abe4b647d030af5276bde5e28c757b,0 
e26367c97d6ad1135425b7c8dc378eddbf72d100735261dac15de30fa3220628,0 
4f8a4f7639aa944bdd84a00008b3a347587e117a8d61f8eec1c64182a1b2af8a,0 
61d27b466195bca229b0b18eea9d84a74731c522cc796b1cc7a2f0533154c814,0 
f73c0af4442c180820b7cd15c310072774a7371ea0d04fb31be73c9784181dba,2 
7d94ea659b010d87ddf3401e740fc825f7fb6d528bdb15921958b5040a4b07d8,1 
9b6c2b21fcfe79d55699f20586e5d4cef77d2a3f0caa7a35829a1b944d99f8e9,2 
1056c0e1b439cc72180d25ff8c2a5ce7ad04143d6c04458613c633a84392e8fa,0 
2bd0a1f4edff7a5b87115a97a49d0929d1b80291a85f2b9d4474b11ae75379b3,0 
ef230edfddaa48885432d6a1e8d4108e10989a4ec28e72f42b64521477f999d6,2 
97346e9736a1a111dff11bdc9ea82653df681f2439b6f9df6df58a23f8cfc256,0 
162f76b16fda8774ed7e2ceb2eef20c67288b17893b8664d885382ce14949d4f,0 
cb2ca29f0a34a4d32f8a63c21fe87a3c346c93aa6724f13bde195d8d307ca025,0 
18e637480dbbb4163f25c90bfa421746ebbcc910a69855387d671df2d2caf101,1 
df88b626ea7838ba23410d7a989c4ddd5561f052e7666cade55552ac4cc6db74,0 
2becde3bf98f8f27fb4e7f37ecd0d82a85a0800127d9e965e6715e3aa2a92b89,1 
e3659f24b393b61cdab5225f752ffcdfce0ad1c60501bda97ffe171c1442bfe9,0 
477a5b5767f4922818c0763144b1e4609d91baf094b744cbcfb673a5860560eb,0 
963f84a0149d2c71f0d8c8c5a9767f0c1a4cad41082b5aa652b3eb8f081957e0,0 
0ac6c1d4b343e1c027b2239c0aa4b46d347f2b2500ed0850000d4a37c3d5791a,0 
b00c1723e6225d9262cd2bae215a4b0c293773614d8c6714a1b7ce2d8d73b56e,0 
0cec2411be593e3bb33f36f6c485802386b784b8be9859cd3c577f5ae7a81655,0 
05eba16dfbb9cad16390cc497b4a1cbfc26593aeaa8e55c24f4efc8203cb2568,1 
e1e9948ceb877fc30d14f08211accc5751707c74f90cec17c20d216c58c9a2eb,0 
f276181ed870cb3fd7de6fc19fb5ca009b37d8c7ce5d776f452820db71201d58,0 
423bb517d36ff64581d328ced971a8b2d572bc73e26617f59af2ac9f0287f477,0 
fe63d2d7998beca1c295360b3d411d74900e416155e46786e6f936e7ec543fe8,1 
9f2afdea084417da7886398e2960df834ed107f2bede470effa1b680700ed0af,0 
8430525d167440f62edbd67433f02cfab0fc30cb701af22ac2f6e4f2c9aa1f9c,0 
678638d60dbd9ee5eac82470ec4be4927b8ff6dfa521850af31f1cc357d8e440,0 
3ccac7228aa320ed0b082968a48da9e0ee6df82d2dd62b7c64c3007ace37f470,0 
f5fc1ac1c380fa1ae3710a1cf22164c3c4afbad71d65bd01cbd65ebf28eaa851,1 
f1fb5c1cdfe6bcecd952426a66ff2f798c914c51e9315fb8b706abdedf30b834,0 
3dcf7a78e1dc1b581daedcd59299302eeacfd044039fab857c2d9d84afad16c1,0 
de04a808a9188699729a367e7a5f54c99cd74398380b9bd2aff1191460251c8b,0 
30286300598532ed007f3de8936cf3a65878369e8ce4ba6585afacd9a73cd48d,1 
19cb99e6e119cda9887d762ad64994b72ee3a23305af36675a259c9fd1fb3065,0 
4d7d628d8dda1622e294a9f66fd764d8836f458ba8fdcffa8cdaebd4e186f5dc,0 
ccb61d825872a5621dec8a4430a92c2cc34b4569dade204b20165ee8b5a0ac80,1 
3a8ccad07a2acc0356f9f43ed57c55c2b48379ad1aac101fd49f281de9af5b1e,0 
5eaf6d805383ceb7fa61541dd012ff700b7afad22a0a7c1fe2d4a6becefe9c3b,1 
605be445d0b5b15eaaa9bbd34be4af8214d883d904557db1bed0c4e36a8704e8,1 
5f843e9454fc805348daa06be7096b8b31c7b95e4944f575793be2b6fce42c0a,1 
7e6c6c188cac1bee498a70b0baf1eef42484abf37cf1ab25c17107d135b80fb7,11 
a026c09a3a54c715ad5f11713857f998e0f4b03b6d7d22ef469467b45e996a17,1 
86b45e65b79f2d2bef472960165fb9840efa8dab9d8f795a24e02dc7468c012f,2 
086d2c073f6cf57b2d4deb3371fec25c00a5676c767720ab9006a093ecc89d98,1 
d1c4b777b688a8a414cdd524bbd3a7e15c78b11e3566e38a0f33977ef6b845f5,0 
47a07f179b60e44c8642da9b67e0e8401c1414fb3bc59f18317a669ed476a9b7,0 
cfcc4645f9249ecca7935e17547eaf519a1232fffadb721a673dd94e74ebc5aa,3 
4d7bf9cd8e829c8aa21dc50a0829d5300e6a6a0af140482088a907fc96084d3e,0 
ce7e4d616ac9378581f2a64f5a620429d27a36749c0afac13dbeaff5c5da6d59,0 
b29cd4d04222506dcb7a394e12b1666b0f120e10c23ca16ac5ee3a6ddb38da5b,2 
9df422059f5339f914b064e358b2ff0991a47a43fb5d1b0f530ec70a3eb66e2c,1 
ee0ac3407c04ebad85e6cff016a12bbeee99fabe345b69bc2bb72ce6fcf6e168,0 
c88be853f711af5394bb5190b0bc0c2c01192b09551037638db9e5ef0a81cdff,1 
552ce8a30d883698c2f5f77a8071e76d88dc0f9758712d13aa74bc5763f652fb,0 
17e400ad70de890cbabf864d5b420f79569ea5a17733378f31f54393f523faa5,2 
ed87ebf20245c6d91a1c560095866f8f618e78cafd5fdf89441c105aec65d4e1,1 
061d941f921c4b010c82705371b988bf81fd45262f7ea9ce7d21b02281aaa8ab,0 
a9fab0a758860d2983bdafb165afc1f3b381290dc006d0d8ca4a86025b7a1cbd,2 
0518107e1bb80683f021dd8af20c92506aae49cec59119a8bebc3f85339b6184,1 
c651d6b0760606b9e6a8b05dce0eb1cc1088ed794109c0ea7ca37d7276d4bcfe,1 
5a7485c5c43ea48729913601f71c439ee139faa88c1a8c9dc569117f09180086,2 
