Token,Time,Seller,Buyer,Price
g35ln-pakor-uwiaa-aaaaa-cmaca-uaqca-aaagx-q,1_646_228_894_946_577_781,nt27b-kb5uy-udhim-doniq-v3s4k-qcyhj-ojmr7-abeiw-ok2gx-c3qvf-kae,29d2cd931065cf3be11a93d218133bfa1bbed11586cd5f924bc1105f20fd0d6a,300_000_000
a2quo-nakor-uwiaa-aaaaa-cmaca-uaqca-aaanw-a,1_646_238_412_910_473_203,wnsdp-vvafd-mtr2o-qbsae-de6xh-2535k-37ri2-53sb6-dp5qu-jyfak-zae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,150_000_000
rictz-5ykor-uwiaa-aaaaa-cmaca-uaqca-aaaks-a,1_646_238_566_012_849_772,55yr7-ycmgc-pxlda-baugj-wbr7j-dz3j5-c7f6n-leblo-vc4gx-rq7ww-4ae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,180_000_000
tbonx-rqkor-uwiaa-aaaaa-cmaca-uaqca-aaadi-q,1_646_238_640_476_424_637,z7jkj-3yho3-qy4au-tjpr5-q4h33-ykoa5-x7qkf-xntko-2varq-jxzdz-gae,77ec4e6cc30b8b233d51e905a1e0fea0a137c2b5caf886239b95039fd207acb2,170_000_000
cygdu-xqkor-uwiaa-aaaaa-cmaca-uaqca-aaajq-a,1_646_238_728_867_805_852,z7jkj-3yho3-qy4au-tjpr5-q4h33-ykoa5-x7qkf-xntko-2varq-jxzdz-gae,77ec4e6cc30b8b233d51e905a1e0fea0a137c2b5caf886239b95039fd207acb2,170_000_000
qtplj-rikor-uwiaa-aaaaa-cmaca-uaqca-aaakw-a,1_646_238_790_384_174_262,z7jkj-3yho3-qy4au-tjpr5-q4h33-ykoa5-x7qkf-xntko-2varq-jxzdz-gae,77ec4e6cc30b8b233d51e905a1e0fea0a137c2b5caf886239b95039fd207acb2,170_000_000
hh5e7-cakor-uwiaa-aaaaa-cmaca-uaqca-aaaht-a,1_646_238_893_563_113_684,wnsdp-vvafd-mtr2o-qbsae-de6xh-2535k-37ri2-53sb6-dp5qu-jyfak-zae,77ec4e6cc30b8b233d51e905a1e0fea0a137c2b5caf886239b95039fd207acb2,200_000_000
tru7h-mqkor-uwiaa-aaaaa-cmaca-uaqca-aaaj5-q,1_646_238_967_863_731_512,qnkjy-5owna-xg4kc-wtgwv-dxywq-j7627-qegt5-x2d4e-golic-vtm3s-iqe,77ec4e6cc30b8b233d51e905a1e0fea0a137c2b5caf886239b95039fd207acb2,200_000_000
efb5g-5ykor-uwiaa-aaaaa-cmaca-uaqca-aabeb-q,1_646_239_031_995_775_809,g5pod-joo4n-jj3j2-pqptq-yhngb-osjff-4fdvd-tmzcy-72q6b-m6fsm-pae,77ec4e6cc30b8b233d51e905a1e0fea0a137c2b5caf886239b95039fd207acb2,200_000_000
7xs3i-takor-uwiaa-aaaaa-cmaca-uaqca-aabsr-a,1_646_239_116_266_959_086,2qv64-o3k4i-zyinf-2uejc-wvjib-tinyt-xvhl4-fjg6o-2ykzw-sgv6f-yae,77ec4e6cc30b8b233d51e905a1e0fea0a137c2b5caf886239b95039fd207acb2,299_900_000
3dz3u-vakor-uwiaa-aaaaa-cmaca-uaqca-aaaw2-a,1_646_239_163_107_581_042,jqgs7-zpunh-hn54b-gfboe-r6ehj-esgi3-6466k-oogk2-arjm5-bohmd-wqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,220_000_000
ob6qn-jakor-uwiaa-aaaaa-cmaca-uaqca-aaamw-a,1_646_239_250_454_792_452,7x6xx-lijrh-sy7k5-24s44-77i4g-lht5a-3ldsk-zyeil-3l4wy-mlems-bqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,200_000_000
4qmt2-iakor-uwiaa-aaaaa-cmaca-uaqca-aaaos-q,1_646_239_342_677_710_376,4t5fl-vqhnd-ke5bs-z5igx-ndxdg-q6rgf-bssyz-kxa7m-lggxo-3vatl-mqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,200_000_000
knfg6-6qkor-uwiaa-aaaaa-cmaca-uaqca-aaah3-q,1_646_239_378_369_945_035,r7zkg-jzmh4-hgld3-xr3xk-qtk5i-lika2-ni7k7-yycu2-gkwmj-cxazs-4ae,77ec4e6cc30b8b233d51e905a1e0fea0a137c2b5caf886239b95039fd207acb2,300_000_000
fih55-dykor-uwiaa-aaaaa-cmaca-uaqca-aaajc-a,1_646_239_414_246_154_234,kglzp-cwopv-ysi7t-e7oxs-cwkss-tc6qf-rld4g-ao5ux-vpolf-44j7o-iae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,235_000_000
oil7q-2qkor-uwiaa-aaaaa-cmaca-uaqca-aaa73-a,1_646_239_467_013_112_855,vbqwd-25gn5-nd75j-dzofc-4d6oo-iws5v-s5ntl-wdxwe-gfna6-a5z4q-nqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,250_000_000
bmrcg-2ykor-uwiaa-aaaaa-cmaca-uaqca-aaahf-a,1_646_239_542_657_597_924,6eina-qd5gz-aqiia-ogof2-7wi5r-zqg6g-bzk2h-cpxxf-5xf35-j3mod-lae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,300_000_000
43w2o-6ykor-uwiaa-aaaaa-cmaca-uaqca-aaado-a,1_646_239_603_244_904_980,crpvq-6qvm7-bwpmz-kdkqm-meoz3-jtilm-7vugy-zeico-onxbg-cwbkz-5qe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,250_000_000
zsgfo-zykor-uwiaa-aaaaa-cmaca-uaqca-aabak-q,1_646_239_664_401_422_472,s5rjs-xtfq2-itglk-h5yte-indit-vl7bn-juia7-nvdgk-ffdzp-pr7xk-eae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,250_000_000
aknlj-sakor-uwiaa-aaaaa-cmaca-uaqca-aabh2-a,1_646_239_734_227_607_011,ye5f6-a7oyo-trgg5-5k55m-4bx2c-u45q6-rturk-ibzez-uqvz4-p6s7h-oae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,199_000_000
kccvd-tqkor-uwiaa-aaaaa-cmaca-uaqca-aabdi-q,1_646_241_573_386_096_310,55yr7-ycmgc-pxlda-baugj-wbr7j-dz3j5-c7f6n-leblo-vc4gx-rq7ww-4ae,29d2cd931065cf3be11a93d218133bfa1bbed11586cd5f924bc1105f20fd0d6a,180_000_000
xryxc-mikor-uwiaa-aaaaa-cmaca-uaqca-aaaom-a,1_646_242_673_413_964_554,wnsdp-vvafd-mtr2o-qbsae-de6xh-2535k-37ri2-53sb6-dp5qu-jyfak-zae,5f4c619dc8981c9578f9a0101695ddb242174e64f0ae327c4759cbe2cbac7dfd,200_000_000
vzmpz-5akor-uwiaa-aaaaa-cmaca-uaqca-aaarr-a,1_646_265_200_315_810_302,pecax-zjehl-id65e-dxpdy-qddg7-n3vmm-zzdg4-7fujw-tu2i5-qb4n7-3ae,29d2cd931065cf3be11a93d218133bfa1bbed11586cd5f924bc1105f20fd0d6a,200_000_000
zkwtb-iikor-uwiaa-aaaaa-cmaca-uaqca-aaapm-a,1_646_270_923_772_997_605,dmned-m3pzm-4piiq-sl5bk-wo7s5-skz34-4l6na-ymwxm-x7il3-xw5vo-6ae,527f4857f88275bfd38cf471c51f3506e68e9fc173e9223407ec250a99c80cde,150_000_000
plr4y-fqkor-uwiaa-aaaaa-cmaca-uaqca-aaaqa-q,1_646_281_135_212_945_911,ritit-zojyu-i3ra4-pcotz-gyqis-hufbu-bwukq-qexik-5btpo-aglgl-jqe,41459b9f397337145d074f152ae8019a97679f90c04ef08ee038149eed93c63f,240_000_000
3rmpn-nikor-uwiaa-aaaaa-cmaca-uaqca-aaac6-q,1_646_287_847_789_677_109,wmj7h-dy56c-bma3c-5ebqu-zgw6h-lyon3-uqwlx-bm4du-tgy74-bzobn-tae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,249_900_000
5k5wt-kqkor-uwiaa-aaaaa-cmaca-uaqca-aabie-q,1_646_310_555_734_175_505,w6n6f-mzrzx-yiqn7-3rwg2-ubnoh-o2kaw-kerjo-2jtqw-tcxan-pptvh-aae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,200_000_000
ci4re-kqkor-uwiaa-aaaaa-cmaca-uaqca-aaadf-a,1_646_310_617_570_994_702,vv5kc-lr5hl-m5hfx-cmtay-4sbbh-qh4xr-cphem-6bin3-j45sj-npxn7-sae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,229_000_000
e6glv-uakor-uwiaa-aaaaa-cmaca-uaqca-aaadr-a,1_646_310_677_684_756_686,vv5kc-lr5hl-m5hfx-cmtay-4sbbh-qh4xr-cphem-6bin3-j45sj-npxn7-sae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,229_000_000
xyny7-7ykor-uwiaa-aaaaa-cmaca-uaqca-aaa5b-a,1_646_310_747_840_726_007,fzmcj-2qorz-7oqkl-giini-ee4jq-sj7h7-vvt5x-lg73o-bbtmv-6z5u3-sae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,240_000_000
iydzb-2qkor-uwiaa-aaaaa-cmaca-uaqca-aabir-a,1_646_310_820_438_558_937,4up3p-pee46-xxzai-iti35-7z6qd-nicmq-a2h3c-26od2-3xkol-ll6dm-kqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,240_000_000
wnyyq-bikor-uwiaa-aaaaa-cmaca-uaqca-aaapi-q,1_646_310_926_340_606_278,irk2d-ipjtq-cauzs-igyba-jdfi7-6oqbl-257fs-jghmh-enopc-nkrl4-2ae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,350_000_000
ic4jh-oikor-uwiaa-aaaaa-cmaca-uaqca-aaazg-a,1_646_324_293_536_784_024,y7j7b-svhfx-d6ms7-s6pcd-fp7dr-ot5l6-gz7lm-q3vs4-2jtrf-ekal6-gae,c5e5f70b229257e32a2446f4f6844f59143df7dd440e183f1aabc5ade89010f4,100_000_000
fpkk7-cikor-uwiaa-aaaaa-cmaca-uaqca-aaaic-q,1_646_326_344_506_263_862,b7fya-jvn2j-uprj6-jr53w-sberp-nprjh-2rt6a-2jkzb-if5hm-gbcy3-7qe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,120_000_000
ni43m-takor-uwiaa-aaaaa-cmaca-uaqca-aaasn-q,1_646_326_401_151_998_219,cwwbe-ac7jr-fll5d-rgxos-3tmju-xxrl5-ozn4m-ap5pn-q36tk-kph3e-eae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,120_000_000
7yrtz-nakor-uwiaa-aaaaa-cmaca-uaqca-aabgx-q,1_646_391_900_270_213_268,pduic-fyhas-oxeg2-nlgc2-3zhz7-vdgr7-7rkgu-5xfik-7sx4t-2uv7p-2ae,29d2cd931065cf3be11a93d218133bfa1bbed11586cd5f924bc1105f20fd0d6a,200_000_000
6qsp6-vykor-uwiaa-aaaaa-cmaca-uaqca-aabu4-a,1_646_402_047_031_739_013,k64pu-p7px6-ml3wi-jghl3-3v554-6454f-ohpcz-mvrbf-d6st6-erium-wae,c7ca36480549585c630d1358f734251d8ff2fbee9ab73b365652389d11218b0e,120_000_000
eb4hp-gakor-uwiaa-aaaaa-cmaca-uaqca-aaano-a,1_646_408_546_877_334_884,tc4f4-dq6vw-vzedj-gmups-vo5p7-iwams-v6tgw-bs5dx-5brnu-75p22-fqe,6ea2728b438f3475ce61f13329dda8c56a3631cc394bce44e21191cb7bcf01df,150_000_000
hjgk3-bakor-uwiaa-aaaaa-cmaca-uaqca-aaafs-a,1_646_413_327_146_349_252,faegv-6aqhz-da23y-wlvcg-fsiff-yyi3t-dwipk-i2fms-xgool-7jkwq-oqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,190_000_000
66n2w-fykor-uwiaa-aaaaa-cmaca-uaqca-aaagi-q,1_646_413_409_488_899_688,vlhdg-ae2mz-y2fkh-koagf-pkx5j-yb6yt-sork7-3tme3-uau55-hnlmv-nqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,190_000_000
gog6n-hykor-uwiaa-aaaaa-cmaca-uaqca-aaad7-a,1_646_423_131_897_578_771,faegv-6aqhz-da23y-wlvcg-fsiff-yyi3t-dwipk-i2fms-xgool-7jkwq-oqe,c5e5f70b229257e32a2446f4f6844f59143df7dd440e183f1aabc5ade89010f4,190_000_000
igfic-gqkor-uwiaa-aaaaa-cmaca-uaqca-aaaa4-a,1_646_449_177_364_302_362,e7pdv-ldv5p-22khm-72acl-62sgj-q4qmv-ejydn-5cciu-tnvb5-a2apf-sqe,425a61f02fc31c991b141e48dd5a3a1ccb8b0dbc37d557ccfead8723bfd826ae,500_000_000
nxgxw-bakor-uwiaa-aaaaa-cmaca-uaqca-aaa4s-q,1_646_462_014_871_126_076,qd5ak-aw2ms-byunc-7onck-5klkv-d4kbw-slsmj-qjcri-jx66r-u2z5d-aqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,185_000_000
2vyn4-cykor-uwiaa-aaaaa-cmaca-uaqca-aaa4j-a,1_646_468_858_937_812_579,vlhdg-ae2mz-y2fkh-koagf-pkx5j-yb6yt-sork7-3tme3-uau55-hnlmv-nqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,190_000_000
df2r7-uqkor-uwiaa-aaaaa-cmaca-uaqca-aabog-q,1_646_468_927_711_140_065,7w47y-dj7dv-2shh5-zutkz-x4i6a-o6ceb-2zzll-7pdup-5dcum-52ooz-rae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,200_000_000
xk7br-fqkor-uwiaa-aaaaa-cmaca-uaqca-aabj4-q,1_646_487_862_185_177_118,upng4-gsutp-fp6hh-fmlcz-a3uj2-ikjyt-v5nz3-ir7nc-rs5os-tbglq-aae,f619411f2ad141f422e81881c9e63b438258a87e32aad0caae66918f7ebcd666,168_000_000
qyspk-fqkor-uwiaa-aaaaa-cmaca-uaqca-aabht-q,1_646_498_195_335_565_937,2cinm-y3cm2-p4fj4-qxd7a-tqidw-eugfd-s4iwz-pw5lq-wba4l-v66a3-5ae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,170_000_000
hh5e7-cakor-uwiaa-aaaaa-cmaca-uaqca-aaaht-a,1_646_510_129_899_173_703,gdgp6-slgjc-cqf2p-cw33i-moxcc-545uj-ab3m5-j35s4-a22ad-cps4i-7ae,2966f5beed45d2cb85f6f93945bc3b6889141626ac1e4c84f2ba0d2703345bad,200_000_000
xwvaa-nykor-uwiaa-aaaaa-cmaca-uaqca-aaapm-q,1_646_551_819_761_999_624,hluqd-lisnt-vaqex-vknco-rtwqy-esech-f5a7n-nx4dg-ww4tp-t2s62-4qe,8122821f2f630829977f5100d4d7bbc26ea64cc14dc179cb62c44ed06e41b5d7,160_000_000
navji-oqkor-uwiaa-aaaaa-cmaca-uaqca-aabhs-q,1_646_577_929_808_030_201,jx7av-egqqc-nnlpg-2uct6-dbu4v-j2mgn-noizy-ekl7f-37dbs-pz42o-eqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,175_000_000
kklhh-oakor-uwiaa-aaaaa-cmaca-uaqca-aaawx-q,1_646_723_616_776_952_504,fofwl-tklru-or6i2-rrjmp-mzjdt-cbexd-3cpfv-vypkd-txojs-xjdgd-bae,c51c06a2293e87649785ca69cf3f43a3f2c59e8e1657ccfeb5e94c59a9ea033b,140_000_000
ijbne-2qkor-uwiaa-aaaaa-cmaca-uaqca-aabud-q,1_646_736_875_439_313_887,nyx3z-wbov2-3dzc6-wawx4-qj65e-jl5ot-viea4-kcyny-ai23t-ugwjp-mae,5f4c619dc8981c9578f9a0101695ddb242174e64f0ae327c4759cbe2cbac7dfd,160_000_000
xzwir-tykor-uwiaa-aaaaa-cmaca-uaqca-aaa3k-a,1_646_739_620_438_359_645,3wmj4-een4f-7h4sz-qynnl-dbjwp-vc5du-us42v-pkoti-c7nx6-5yeog-fae,42c8bdc473694069f16125c0dc4449e4275efd48eee6f4a6c12f236d0f6ce42f,190_000_000
55oin-fakor-uwiaa-aaaaa-cmaca-uaqca-aaate-q,1_646_752_392_724_842_704,nyx3z-wbov2-3dzc6-wawx4-qj65e-jl5ot-viea4-kcyny-ai23t-ugwjp-mae,8122821f2f630829977f5100d4d7bbc26ea64cc14dc179cb62c44ed06e41b5d7,160_000_000
mlfo7-5akor-uwiaa-aaaaa-cmaca-uaqca-aaan2-q,1_646_841_474_509_262_092,niloq-24eqt-qrgi4-ewjhs-ay6vi-rbggw-6rgbs-aphel-efiuq-ptt4n-zqe,8122821f2f630829977f5100d4d7bbc26ea64cc14dc179cb62c44ed06e41b5d7,149_000_000
m34ku-rakor-uwiaa-aaaaa-cmaca-uaqca-aaaxd-a,1_646_868_022_976_464_266,slyyg-d7bzw-63adu-ue6zm-nw4bg-62rbx-xp3af-yz4mp-wrwyy-vyr6b-tae,80eb0a767002904ae8f9f0e7df8afaf5c793fff87e11f421af75d1de7cdd1889,160_000_000
stw22-oqkor-uwiaa-aaaaa-cmaca-uaqca-aaaqb-q,1_646_868_109_943_543_966,pbqri-o7x65-3qtm6-wgbvj-l3v3f-xil6c-lq7mm-p3acp-4uilv-c4wn7-yqe,80eb0a767002904ae8f9f0e7df8afaf5c793fff87e11f421af75d1de7cdd1889,200_000_000
55oin-fakor-uwiaa-aaaaa-cmaca-uaqca-aaate-q,1_646_868_150_352_627_334,ik77d-baywt-3gis5-fbyyk-hdwoe-ua57b-ofk6v-axcga-3kabx-hgvoz-fqe,80eb0a767002904ae8f9f0e7df8afaf5c793fff87e11f421af75d1de7cdd1889,200_000_000
7yrtz-nakor-uwiaa-aaaaa-cmaca-uaqca-aabgx-q,1_646_913_179_052_200_467,2fvuz-ogidy-62pi7-5gfkt-sdsmc-vnqmz-2oyfl-y5f5p-7tlmc-jhvvq-pqe,2966f5beed45d2cb85f6f93945bc3b6889141626ac1e4c84f2ba0d2703345bad,200_000_000
vzmpz-5akor-uwiaa-aaaaa-cmaca-uaqca-aaarr-a,1_646_913_238_902_923_403,2fvuz-ogidy-62pi7-5gfkt-sdsmc-vnqmz-2oyfl-y5f5p-7tlmc-jhvvq-pqe,2966f5beed45d2cb85f6f93945bc3b6889141626ac1e4c84f2ba0d2703345bad,200_000_000
wjfcz-2qkor-uwiaa-aaaaa-cmaca-uaqca-aabgh-a,1_646_917_917_368_601_116,c7dcv-7znjw-n7cix-4zsqc-fbspi-qiu6q-kjcyt-huj3k-v4zhc-6kqua-fae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,150_000_000
tbonx-rqkor-uwiaa-aaaaa-cmaca-uaqca-aaadi-q,1_646_940_610_897_915_417,gdgp6-slgjc-cqf2p-cw33i-moxcc-545uj-ab3m5-j35s4-a22ad-cps4i-7ae,5cbaaabe251f68b86989040942edeeddaad3fa411b0ca9c528f3e68229654941,180_000_000
rwazw-sykor-uwiaa-aaaaa-cmaca-uaqca-aaask-q,1_646_985_081_182_469_717,4ikvl-tbhag-uskwl-fgbgr-wujne-snrcl-4onrd-ytjyc-2xe6s-2egat-mqe,c51c06a2293e87649785ca69cf3f43a3f2c59e8e1657ccfeb5e94c59a9ea033b,165_000_000
qmr47-qikor-uwiaa-aaaaa-cmaca-uaqca-aabu4-q,1_647_015_016_458_497_753,jdwwt-ovdux-2sqof-f2nhc-acaon-miauv-w76mz-qydyp-rwfnh-7nax6-qae,5f4c619dc8981c9578f9a0101695ddb242174e64f0ae327c4759cbe2cbac7dfd,140_000_000
2zptk-vqkor-uwiaa-aaaaa-cmaca-uaqca-aaaqv-a,1_647_023_622_357_221_218,u44eo-xpe6t-4xswj-5y4pu-pqc4p-3oj3l-yxtic-dzvss-xpqbu-pvop7-yae,3e77b0bbe7b6fd985b73cd11fca64d59db60be8ddfce5446f91ed3c466362777,149_000_000
vxxb5-6akor-uwiaa-aaaaa-cmaca-uaqca-aaatq-a,1_647_032_502_238_393_584,6p4oc-ejwtl-w5gto-owk5z-h3qml-xwtci-5qg2t-gnnyb-74yar-agjne-eqe,8122821f2f630829977f5100d4d7bbc26ea64cc14dc179cb62c44ed06e41b5d7,147_000_000
mp4p2-vykor-uwiaa-aaaaa-cmaca-uaqca-aaaua-q,1_647_057_891_720_330_808,coutg-5oof3-mspv6-cirwa-6ejjm-kz3me-nxk7c-hfv7x-jtehh-vxtcx-nqe,8122821f2f630829977f5100d4d7bbc26ea64cc14dc179cb62c44ed06e41b5d7,150_000_000
p3iyt-jqkor-uwiaa-aaaaa-cmaca-uaqca-aaakz-a,1_647_172_925_979_949_393,pt257-wa2h5-pl6s5-iruzs-q3s7x-g7n7g-jmgrx-br5gn-v4qgj-it5nc-lae,63662d4880d72afd275fa46cd0a507b54df030f84545ddbe466ab048fcffca29,90_000_000
mmlpg-nqkor-uwiaa-aaaaa-cmaca-uaqca-aaa4w-q,1_647_224_455_525_021_302,uevuj-eib3k-j4rlp-53p4f-oi7ij-lpetm-7l53w-jppjo-65yly-y4is7-5ae,563b9549c830ded85512e8e6ddd1ebfa23a23053dca73939b0a9a44cc9770fec,140_000_000
ojqp6-wqkor-uwiaa-aaaaa-cmaca-uaqca-aaazq-a,1_647_224_513_119_395_663,rvhs2-7bz74-pgisj-nli7e-4qifu-oxq2l-2n5x4-neyof-g7vyq-qbxjl-5qe,563b9549c830ded85512e8e6ddd1ebfa23a23053dca73939b0a9a44cc9770fec,158_000_000
57gdt-cikor-uwiaa-aaaaa-cmaca-uaqca-aabnm-a,1_647_252_483_783_697_729,mye6y-ebpci-rtv7c-6erww-dg7xk-i4yxd-lun37-zskvm-tjkjb-pew2t-fae,c51c06a2293e87649785ca69cf3f43a3f2c59e8e1657ccfeb5e94c59a9ea033b,100_000_000
q4pvd-6ikor-uwiaa-aaaaa-cmaca-uaqca-aaao4-a,1_647_256_892_203_270_444,wsxsy-7bi2t-uk54m-gcrtp-jp6e5-kxwyz-fwxdm-oxqvy-xwrs6-olts5-3ae,276151050d1d0c08bcc9cd77ba22d220ab46f690477d73694c26ec3a7781d82a,250_000_000
3ha2r-5ykor-uwiaa-aaaaa-cmaca-uaqca-aaapa-a,1_647_390_694_946_758_175,mnaf2-iiyuo-cseaj-zb5vn-o3qup-nqz26-zs34m-nmnd5-3cyus-b6ukb-nqe,5f4c619dc8981c9578f9a0101695ddb242174e64f0ae327c4759cbe2cbac7dfd,130_000_000
w5cka-4ikor-uwiaa-aaaaa-cmaca-uaqca-aaaf5-q,1_647_430_071_276_136_869,6ejxr-opkqj-paiwh-hax4w-mk4l5-jap5i-wfmvv-xgus5-ipsil-tqjut-3ae,5f4c619dc8981c9578f9a0101695ddb242174e64f0ae327c4759cbe2cbac7dfd,100_000_000
ceizj-mykor-uwiaa-aaaaa-cmaca-uaqca-aaa7v-q,1_647_461_480_531_612_132,zb46s-36cch-tvxj3-f7s4g-fcdhq-xubww-e3fpj-b4wfj-fgwbu-cn654-yqe,8122821f2f630829977f5100d4d7bbc26ea64cc14dc179cb62c44ed06e41b5d7,136_000_000
zsc6c-kykor-uwiaa-aaaaa-cmaca-uaqca-aaaq7-a,1_647_464_876_571_155_477,v5qhf-e23zi-ggehl-pv2vl-mozx5-4b2oa-adrok-bgzwi-sntut-ylhu5-7ae,2a852713b953cfdc847ec668840a406ed4714c8ebd712c6d4ecd91f28a52a7ad,140_000_000
gyj5k-gikor-uwiaa-aaaaa-cmaca-uaqca-aaa6n-a,1_647_535_160_858_220_201,kvpef-duozj-l35ti-n7b6i-qfbsi-aonvu-onq7z-clatr-lnaob-ibzcf-pae,3e77b0bbe7b6fd985b73cd11fca64d59db60be8ddfce5446f91ed3c466362777,129_000_000
sxp37-gikor-uwiaa-aaaaa-cmaca-uaqca-aaaj3-q,1_647_535_478_259_503_770,mnaf2-iiyuo-cseaj-zb5vn-o3qup-nqz26-zs34m-nmnd5-3cyus-b6ukb-nqe,3e77b0bbe7b6fd985b73cd11fca64d59db60be8ddfce5446f91ed3c466362777,130_000_000
aqs3p-gykor-uwiaa-aaaaa-cmaca-uaqca-aaawn-a,1_647_551_316_338_685_459,42szf-4blon-ii5wp-ervf2-5isvr-z43v4-b7ovr-nqaej-q66f6-pjbtl-vae,3e77b0bbe7b6fd985b73cd11fca64d59db60be8ddfce5446f91ed3c466362777,138_000_000},
)
